date,variant,rolling_12m_drawdown
2019-01-10,V2_beta_neutral_fm_weekly_adv20,-0.16861668978908306
2019-01-11,V2_beta_neutral_fm_weekly_adv20,-0.16988058460852185
2019-01-14,V2_beta_neutral_fm_weekly_adv20,-0.18560040893334728
2019-01-15,V2_beta_neutral_fm_weekly_adv20,-0.189411705080474
2019-01-16,V2_beta_neutral_fm_weekly_adv20,-0.1848505325761226
2019-01-17,V2_beta_neutral_fm_weekly_adv20,-0.1802735401801936
2019-01-18,V2_beta_neutral_fm_weekly_adv20,-0.17518116993703126
2019-01-22,V2_beta_neutral_fm_weekly_adv20,-0.17173106714965836
2019-01-23,V2_beta_neutral_fm_weekly_adv20,-0.1686428141022729
2019-01-24,V2_beta_neutral_fm_weekly_adv20,-0.14883084006932845
2019-01-25,V2_beta_neutral_fm_weekly_adv20,-0.14385346816647548
2019-01-28,V2_beta_neutral_fm_weekly_adv20,-0.1428413787567191
2019-01-29,V2_beta_neutral_fm_weekly_adv20,-0.13472951473234018
2019-01-30,V2_beta_neutral_fm_weekly_adv20,-0.13063697636886573
2019-01-31,V2_beta_neutral_fm_weekly_adv20,-0.124890681140986
2019-02-01,V2_beta_neutral_fm_weekly_adv20,-0.1271985605035214
2019-02-04,V2_beta_neutral_fm_weekly_adv20,-0.125217636963184
2019-02-05,V2_beta_neutral_fm_weekly_adv20,-0.11940132689062544
2019-02-06,V2_beta_neutral_fm_weekly_adv20,-0.12814928064846076
2019-02-07,V2_beta_neutral_fm_weekly_adv20,-0.14679743565303172
2019-02-08,V2_beta_neutral_fm_weekly_adv20,-0.15064635877475552
2019-02-11,V2_beta_neutral_fm_weekly_adv20,-0.14847753182982737
2019-02-12,V2_beta_neutral_fm_weekly_adv20,-0.14318348540447046
2019-02-13,V2_beta_neutral_fm_weekly_adv20,-0.13695099626857166
2019-02-14,V2_beta_neutral_fm_weekly_adv20,-0.13547691798765138
2019-02-15,V2_beta_neutral_fm_weekly_adv20,-0.1362500530675519
2019-02-19,V2_beta_neutral_fm_weekly_adv20,-0.12710694754589513
2019-02-20,V2_beta_neutral_fm_weekly_adv20,-0.12871521683445641
2019-02-21,V2_beta_neutral_fm_weekly_adv20,-0.1370439690866645
2019-02-22,V2_beta_neutral_fm_weekly_adv20,-0.13703886164725176
2019-02-25,V2_beta_neutral_fm_weekly_adv20,-0.13693887146525985
2019-02-26,V2_beta_neutral_fm_weekly_adv20,-0.13404635311359292
2019-02-27,V2_beta_neutral_fm_weekly_adv20,-0.1386341977032468
2019-02-28,V2_beta_neutral_fm_weekly_adv20,-0.13823734527011422
2019-03-01,V2_beta_neutral_fm_weekly_adv20,-0.1421144592653707
2019-03-04,V2_beta_neutral_fm_weekly_adv20,-0.14408009940292288
2019-03-05,V2_beta_neutral_fm_weekly_adv20,-0.14993835187876825
2019-03-06,V2_beta_neutral_fm_weekly_adv20,-0.16708312389306523
2019-03-07,V2_beta_neutral_fm_weekly_adv20,-0.1707341919643396
2019-03-08,V2_beta_neutral_fm_weekly_adv20,-0.17206671904750392
2019-03-11,V2_beta_neutral_fm_weekly_adv20,-0.17110928277153103
2019-03-12,V2_beta_neutral_fm_weekly_adv20,-0.17257393123281206
2019-03-13,V2_beta_neutral_fm_weekly_adv20,-0.17563678318342557
2019-03-14,V2_beta_neutral_fm_weekly_adv20,-0.1829023002611232
2019-03-15,V2_beta_neutral_fm_weekly_adv20,-0.1840844366945138
2019-03-18,V2_beta_neutral_fm_weekly_adv20,-0.17842105653636275
2019-03-19,V2_beta_neutral_fm_weekly_adv20,-0.1802270613082454
2019-03-20,V2_beta_neutral_fm_weekly_adv20,-0.18159584984153143
2019-03-21,V2_beta_neutral_fm_weekly_adv20,-0.16588032341802705
2019-03-22,V2_beta_neutral_fm_weekly_adv20,-0.17512332934174113
2019-03-25,V2_beta_neutral_fm_weekly_adv20,-0.18379107329724154
2019-03-26,V2_beta_neutral_fm_weekly_adv20,-0.1815831142128883
2019-03-27,V2_beta_neutral_fm_weekly_adv20,-0.17526246980155413
2019-03-28,V2_beta_neutral_fm_weekly_adv20,-0.17798192038450777
2019-03-29,V2_beta_neutral_fm_weekly_adv20,-0.17860062411839284
2019-04-01,V2_beta_neutral_fm_weekly_adv20,-0.1745929697918588
2019-04-02,V2_beta_neutral_fm_weekly_adv20,-0.17900294831817531
2019-04-03,V2_beta_neutral_fm_weekly_adv20,-0.1765484383157292
2019-04-04,V2_beta_neutral_fm_weekly_adv20,-0.1740958676962583
2019-04-05,V2_beta_neutral_fm_weekly_adv20,-0.16830219095274324
2019-04-08,V2_beta_neutral_fm_weekly_adv20,-0.1686481688918675
2019-04-09,V2_beta_neutral_fm_weekly_adv20,-0.16921492495941415
2019-04-10,V2_beta_neutral_fm_weekly_adv20,-0.16605378057514342
2019-04-11,V2_beta_neutral_fm_weekly_adv20,-0.17084366016299013
2019-04-12,V2_beta_neutral_fm_weekly_adv20,-0.16242600663944795
2019-04-15,V2_beta_neutral_fm_weekly_adv20,-0.1619887413018012
2019-04-16,V2_beta_neutral_fm_weekly_adv20,-0.15502348227914786
2019-04-17,V2_beta_neutral_fm_weekly_adv20,-0.15701569351846678
2019-04-18,V2_beta_neutral_fm_weekly_adv20,-0.16003815401447252
2019-04-22,V2_beta_neutral_fm_weekly_adv20,-0.1562112860095204
2019-04-23,V2_beta_neutral_fm_weekly_adv20,-0.1531247740734617
2019-04-24,V2_beta_neutral_fm_weekly_adv20,-0.1446182813671545
2019-04-25,V2_beta_neutral_fm_weekly_adv20,-0.15230048799421314
2019-04-26,V2_beta_neutral_fm_weekly_adv20,-0.14579990917586605
2019-04-29,V2_beta_neutral_fm_weekly_adv20,-0.15298438355219113
2019-04-30,V2_beta_neutral_fm_weekly_adv20,-0.1637562806073719
2019-05-01,V2_beta_neutral_fm_weekly_adv20,-0.15909380988026045
2019-05-02,V2_beta_neutral_fm_weekly_adv20,-0.16567514126591665
2019-05-03,V2_beta_neutral_fm_weekly_adv20,-0.16685083011531543
2019-05-06,V2_beta_neutral_fm_weekly_adv20,-0.1561378771160834
2019-05-07,V2_beta_neutral_fm_weekly_adv20,-0.16615298633139686
2019-05-08,V2_beta_neutral_fm_weekly_adv20,-0.1708134819649233
2019-05-09,V2_beta_neutral_fm_weekly_adv20,-0.1718128699734951
2019-05-10,V2_beta_neutral_fm_weekly_adv20,-0.18054315408620347
2019-05-13,V2_beta_neutral_fm_weekly_adv20,-0.18765490674459295
2019-05-14,V2_beta_neutral_fm_weekly_adv20,-0.19132429040460142
2019-05-15,V2_beta_neutral_fm_weekly_adv20,-0.20235656871924323
2019-05-16,V2_beta_neutral_fm_weekly_adv20,-0.20579753377712118
2019-05-17,V2_beta_neutral_fm_weekly_adv20,-0.21329137119718156
2019-05-20,V2_beta_neutral_fm_weekly_adv20,-0.21135905700333957
2019-05-21,V2_beta_neutral_fm_weekly_adv20,-0.20738801108888716
2019-05-22,V2_beta_neutral_fm_weekly_adv20,-0.2152910504039779
2019-05-23,V2_beta_neutral_fm_weekly_adv20,-0.22220618077601362
2019-05-24,V2_beta_neutral_fm_weekly_adv20,-0.2184932216918588
2019-05-28,V2_beta_neutral_fm_weekly_adv20,-0.222849959969442
2019-05-29,V2_beta_neutral_fm_weekly_adv20,-0.22849609568449314
2019-05-30,V2_beta_neutral_fm_weekly_adv20,-0.23389119517907686
2019-05-31,V2_beta_neutral_fm_weekly_adv20,-0.22951533669332091
2019-06-03,V2_beta_neutral_fm_weekly_adv20,-0.205021578778532
2019-06-04,V2_beta_neutral_fm_weekly_adv20,-0.19703720593706353
2019-06-05,V2_beta_neutral_fm_weekly_adv20,-0.20268369646353668
2019-06-06,V2_beta_neutral_fm_weekly_adv20,-0.2063929327217381
2019-06-07,V2_beta_neutral_fm_weekly_adv20,-0.21135192193735963
2019-06-10,V2_beta_neutral_fm_weekly_adv20,-0.20926252744882035
2019-06-11,V2_beta_neutral_fm_weekly_adv20,-0.2049453812883132
2019-06-12,V2_beta_neutral_fm_weekly_adv20,-0.21126754237865297
2019-06-13,V2_beta_neutral_fm_weekly_adv20,-0.20791713786698018
2019-06-14,V2_beta_neutral_fm_weekly_adv20,-0.20549385620530036
2019-06-17,V2_beta_neutral_fm_weekly_adv20,-0.20474435544523117
2019-06-18,V2_beta_neutral_fm_weekly_adv20,-0.201153505184411
2019-06-19,V2_beta_neutral_fm_weekly_adv20,-0.20291652353906708
2019-06-20,V2_beta_neutral_fm_weekly_adv20,-0.20206858411662632
2019-06-21,V2_beta_neutral_fm_weekly_adv20,-0.20486056949368414
2019-06-24,V2_beta_neutral_fm_weekly_adv20,-0.20944793940731754
2019-06-25,V2_beta_neutral_fm_weekly_adv20,-0.2172477439802858
2019-06-26,V2_beta_neutral_fm_weekly_adv20,-0.21902572715717195
2019-06-27,V2_beta_neutral_fm_weekly_adv20,-0.2226477208228529
2019-06-28,V2_beta_neutral_fm_weekly_adv20,-0.22023969136559485
2019-07-01,V2_beta_neutral_fm_weekly_adv20,-0.22160086850007554
2019-07-02,V2_beta_neutral_fm_weekly_adv20,-0.2321589569086162
2019-07-03,V2_beta_neutral_fm_weekly_adv20,-0.22918389629191915
2019-07-05,V2_beta_neutral_fm_weekly_adv20,-0.22646605631094685
2019-07-08,V2_beta_neutral_fm_weekly_adv20,-0.2289046170863832
2019-07-09,V2_beta_neutral_fm_weekly_adv20,-0.23279907350470053
2019-07-10,V2_beta_neutral_fm_weekly_adv20,-0.2358717262466884
2019-07-11,V2_beta_neutral_fm_weekly_adv20,-0.23704589291051825
2019-07-12,V2_beta_neutral_fm_weekly_adv20,-0.21936634865291993
2019-07-15,V2_beta_neutral_fm_weekly_adv20,-0.21501597857392563
2019-07-16,V2_beta_neutral_fm_weekly_adv20,-0.20866103803027425
2019-07-17,V2_beta_neutral_fm_weekly_adv20,-0.2141305702782832
2019-07-18,V2_beta_neutral_fm_weekly_adv20,-0.21560431041793426
2019-07-19,V2_beta_neutral_fm_weekly_adv20,-0.2139472824571933
2019-07-22,V2_beta_neutral_fm_weekly_adv20,-0.20971195319405844
2019-07-23,V2_beta_neutral_fm_weekly_adv20,-0.1953613950318881
2019-07-24,V2_beta_neutral_fm_weekly_adv20,-0.1934065492021615
2019-07-25,V2_beta_neutral_fm_weekly_adv20,-0.1927150867600982
2019-07-26,V2_beta_neutral_fm_weekly_adv20,-0.19050276577855874
2019-07-29,V2_beta_neutral_fm_weekly_adv20,-0.19418642459213198
2019-07-30,V2_beta_neutral_fm_weekly_adv20,-0.18450593935897852
2019-07-31,V2_beta_neutral_fm_weekly_adv20,-0.1903672635808522
2019-08-01,V2_beta_neutral_fm_weekly_adv20,-0.201421930708772
2019-08-02,V2_beta_neutral_fm_weekly_adv20,-0.19414938109841995
2019-08-05,V2_beta_neutral_fm_weekly_adv20,-0.18664342301000592
2019-08-06,V2_beta_neutral_fm_weekly_adv20,-0.19691781927777863
2019-08-07,V2_beta_neutral_fm_weekly_adv20,-0.19487362145426446
2019-08-08,V2_beta_neutral_fm_weekly_adv20,-0.20242781897905493
2019-08-09,V2_beta_neutral_fm_weekly_adv20,-0.21026770493156577
2019-08-12,V2_beta_neutral_fm_weekly_adv20,-0.2171592469465714
2019-08-13,V2_beta_neutral_fm_weekly_adv20,-0.21614564111854517
2019-08-14,V2_beta_neutral_fm_weekly_adv20,-0.2218049372728066
2019-08-15,V2_beta_neutral_fm_weekly_adv20,-0.23169324942949165
2019-08-16,V2_beta_neutral_fm_weekly_adv20,-0.22026994420025003
2019-08-19,V2_beta_neutral_fm_weekly_adv20,-0.22012411133423915
2019-08-20,V2_beta_neutral_fm_weekly_adv20,-0.22115311784772818
2019-08-21,V2_beta_neutral_fm_weekly_adv20,-0.22625990705856736
2019-08-22,V2_beta_neutral_fm_weekly_adv20,-0.23048228225914336
2019-08-23,V2_beta_neutral_fm_weekly_adv20,-0.23693301973417924
2019-08-26,V2_beta_neutral_fm_weekly_adv20,-0.2318626147393099
2019-08-27,V2_beta_neutral_fm_weekly_adv20,-0.2436349408610068
2019-08-28,V2_beta_neutral_fm_weekly_adv20,-0.24757235143475553
2019-08-29,V2_beta_neutral_fm_weekly_adv20,-0.24373030720361433
2019-08-30,V2_beta_neutral_fm_weekly_adv20,-0.23948978273790966
2019-09-03,V2_beta_neutral_fm_weekly_adv20,-0.23726133271417826
2019-09-04,V2_beta_neutral_fm_weekly_adv20,-0.229069111919457
2019-09-05,V2_beta_neutral_fm_weekly_adv20,-0.2184991647893363
2019-09-06,V2_beta_neutral_fm_weekly_adv20,-0.22492135969991833
2019-09-09,V2_beta_neutral_fm_weekly_adv20,-0.1886900886114672
2019-09-10,V2_beta_neutral_fm_weekly_adv20,-0.1651652398142357
2019-09-11,V2_beta_neutral_fm_weekly_adv20,-0.1654490792177279
2019-09-12,V2_beta_neutral_fm_weekly_adv20,-0.16675934122517566
2019-09-13,V2_beta_neutral_fm_weekly_adv20,-0.16903005885493416
2019-09-16,V2_beta_neutral_fm_weekly_adv20,-0.15133773226291347
2019-09-17,V2_beta_neutral_fm_weekly_adv20,-0.15535052174580644
2019-09-18,V2_beta_neutral_fm_weekly_adv20,-0.16633791894680383
2019-09-19,V2_beta_neutral_fm_weekly_adv20,-0.16260636569543374
2019-09-20,V2_beta_neutral_fm_weekly_adv20,-0.16949509066614155
2019-09-23,V2_beta_neutral_fm_weekly_adv20,-0.17509000180144052
2019-09-24,V2_beta_neutral_fm_weekly_adv20,-0.1829806604457448
2019-09-25,V2_beta_neutral_fm_weekly_adv20,-0.1776203103058107
2019-09-26,V2_beta_neutral_fm_weekly_adv20,-0.17755052176217978
2019-09-27,V2_beta_neutral_fm_weekly_adv20,-0.18127549186566305
2019-09-30,V2_beta_neutral_fm_weekly_adv20,-0.17973059000890967
2019-10-01,V2_beta_neutral_fm_weekly_adv20,-0.17293177771809742
2019-10-02,V2_beta_neutral_fm_weekly_adv20,-0.1791177817483791
2019-10-03,V2_beta_neutral_fm_weekly_adv20,-0.1754866266720293
2019-10-04,V2_beta_neutral_fm_weekly_adv20,-0.18045080861824758
2019-10-07,V2_beta_neutral_fm_weekly_adv20,-0.17444174767130294
2019-10-08,V2_beta_neutral_fm_weekly_adv20,-0.17798916279278587
2019-10-09,V2_beta_neutral_fm_weekly_adv20,-0.18493765383215277
2019-10-10,V2_beta_neutral_fm_weekly_adv20,-0.18774894214141036
2019-10-11,V2_beta_neutral_fm_weekly_adv20,-0.19411337092837577
2019-10-14,V2_beta_neutral_fm_weekly_adv20,-0.19743005788619017
2019-10-15,V2_beta_neutral_fm_weekly_adv20,-0.18831333807041228
2019-10-16,V2_beta_neutral_fm_weekly_adv20,-0.18840288081125278
2019-10-17,V2_beta_neutral_fm_weekly_adv20,-0.19341883472019328
2019-10-18,V2_beta_neutral_fm_weekly_adv20,-0.2021976004959103
2019-10-21,V2_beta_neutral_fm_weekly_adv20,-0.19215720044599482
2019-10-22,V2_beta_neutral_fm_weekly_adv20,-0.18181824290552462
2019-10-23,V2_beta_neutral_fm_weekly_adv20,-0.1640935353014662
2019-10-24,V2_beta_neutral_fm_weekly_adv20,-0.17034906986753606
2019-10-25,V2_beta_neutral_fm_weekly_adv20,-0.17023669801580799
2019-10-28,V2_beta_neutral_fm_weekly_adv20,-0.17330105385273553
2019-10-29,V2_beta_neutral_fm_weekly_adv20,-0.16720155592342323
2019-10-30,V2_beta_neutral_fm_weekly_adv20,-0.16018897572978152
2019-10-31,V2_beta_neutral_fm_weekly_adv20,-0.1743457730022483
2019-11-01,V2_beta_neutral_fm_weekly_adv20,-0.175915761461366
2019-11-04,V2_beta_neutral_fm_weekly_adv20,-0.20560207106645711
2019-11-05,V2_beta_neutral_fm_weekly_adv20,-0.2030901630590326
2019-11-06,V2_beta_neutral_fm_weekly_adv20,-0.20714603050475278
2019-11-07,V2_beta_neutral_fm_weekly_adv20,-0.19748394215819975
2019-11-08,V2_beta_neutral_fm_weekly_adv20,-0.19131848838151477
2019-11-11,V2_beta_neutral_fm_weekly_adv20,-0.17744762421869664
2019-11-12,V2_beta_neutral_fm_weekly_adv20,-0.1697217499170408
2019-11-13,V2_beta_neutral_fm_weekly_adv20,-0.16562723695082981
2019-11-14,V2_beta_neutral_fm_weekly_adv20,-0.16737150000290224
2019-11-15,V2_beta_neutral_fm_weekly_adv20,-0.16304989160446393
2019-11-18,V2_beta_neutral_fm_weekly_adv20,-0.15950009987562674
2019-11-19,V2_beta_neutral_fm_weekly_adv20,-0.1569534250047746
2019-11-20,V2_beta_neutral_fm_weekly_adv20,-0.15161118823853748
2019-11-21,V2_beta_neutral_fm_weekly_adv20,-0.1632110582844899
2019-11-22,V2_beta_neutral_fm_weekly_adv20,-0.1650645296394163
2019-11-25,V2_beta_neutral_fm_weekly_adv20,-0.15954767598711284
2019-11-26,V2_beta_neutral_fm_weekly_adv20,-0.16926615473603412
2019-11-27,V2_beta_neutral_fm_weekly_adv20,-0.16763541782691938
2019-11-29,V2_beta_neutral_fm_weekly_adv20,-0.16986597073280674
2019-12-02,V2_beta_neutral_fm_weekly_adv20,-0.17063781202160555
2019-12-03,V2_beta_neutral_fm_weekly_adv20,-0.16162295154831574
2019-12-04,V2_beta_neutral_fm_weekly_adv20,-0.16298014716591025
2019-12-05,V2_beta_neutral_fm_weekly_adv20,-0.15962943874928515
2019-12-06,V2_beta_neutral_fm_weekly_adv20,-0.16046832659240096
2019-12-09,V2_beta_neutral_fm_weekly_adv20,-0.15625142456872132
2019-12-10,V2_beta_neutral_fm_weekly_adv20,-0.15625157115424593
2019-12-11,V2_beta_neutral_fm_weekly_adv20,-0.15043523925683067
2019-12-12,V2_beta_neutral_fm_weekly_adv20,-0.1422462203097491
2019-12-13,V2_beta_neutral_fm_weekly_adv20,-0.13987349527058146
2019-12-16,V2_beta_neutral_fm_weekly_adv20,-0.14090201034927075
2019-12-17,V2_beta_neutral_fm_weekly_adv20,-0.14279353689493657
2019-12-18,V2_beta_neutral_fm_weekly_adv20,-0.1389313723659309
2019-12-19,V2_beta_neutral_fm_weekly_adv20,-0.13910500855849328
2019-12-20,V2_beta_neutral_fm_weekly_adv20,-0.13841933992104571
2019-12-23,V2_beta_neutral_fm_weekly_adv20,-0.13220714869347294
2019-12-24,V2_beta_neutral_fm_weekly_adv20,-0.1429509045928654
2019-12-26,V2_beta_neutral_fm_weekly_adv20,-0.1482893828425561
2019-12-27,V2_beta_neutral_fm_weekly_adv20,-0.1473403069679331
2019-12-30,V2_beta_neutral_fm_weekly_adv20,-0.14849770619634883
2019-12-31,V2_beta_neutral_fm_weekly_adv20,-0.13969061076285583
2020-01-02,V2_beta_neutral_fm_weekly_adv20,-0.15657118247014368
2020-01-03,V2_beta_neutral_fm_weekly_adv20,-0.16390322537998614
2020-01-06,V2_beta_neutral_fm_weekly_adv20,-0.1565185274572407
2020-01-07,V2_beta_neutral_fm_weekly_adv20,-0.1565268082824166
2020-01-08,V2_beta_neutral_fm_weekly_adv20,-0.15497182813276333
2020-01-09,V2_beta_neutral_fm_weekly_adv20,-0.1668230431903197
2020-01-10,V2_beta_neutral_fm_weekly_adv20,-0.16698088535681666
2020-01-13,V2_beta_neutral_fm_weekly_adv20,-0.1692922240110215
2020-01-14,V2_beta_neutral_fm_weekly_adv20,-0.14913919498791073
2020-01-15,V2_beta_neutral_fm_weekly_adv20,-0.13725675381317204
2020-01-16,V2_beta_neutral_fm_weekly_adv20,-0.1381620729630888
2020-01-17,V2_beta_neutral_fm_weekly_adv20,-0.1461132413079359
2020-01-21,V2_beta_neutral_fm_weekly_adv20,-0.1483558090487831
2020-01-22,V2_beta_neutral_fm_weekly_adv20,-0.14492399905978026
2020-01-23,V2_beta_neutral_fm_weekly_adv20,-0.14481618769942628
2020-01-24,V2_beta_neutral_fm_weekly_adv20,-0.1681771005123721
2020-01-27,V2_beta_neutral_fm_weekly_adv20,-0.1716778488535241
2020-01-28,V2_beta_neutral_fm_weekly_adv20,-0.1758248762506216
2020-01-29,V2_beta_neutral_fm_weekly_adv20,-0.18387989356653534
2020-01-30,V2_beta_neutral_fm_weekly_adv20,-0.18560973493674016
2020-01-31,V2_beta_neutral_fm_weekly_adv20,-0.18722848767940392
2020-02-03,V2_beta_neutral_fm_weekly_adv20,-0.1911297083006529
2020-02-04,V2_beta_neutral_fm_weekly_adv20,-0.18516045218141963
2020-02-05,V2_beta_neutral_fm_weekly_adv20,-0.1804745621603937
2020-02-06,V2_beta_neutral_fm_weekly_adv20,-0.18222895006435713
2020-02-07,V2_beta_neutral_fm_weekly_adv20,-0.1762483129798872
2020-02-10,V2_beta_neutral_fm_weekly_adv20,-0.17234896512960063
2020-02-11,V2_beta_neutral_fm_weekly_adv20,-0.1791693049129568
2020-02-12,V2_beta_neutral_fm_weekly_adv20,-0.18752662249846752
2020-02-13,V2_beta_neutral_fm_weekly_adv20,-0.19673779360743815
2020-02-14,V2_beta_neutral_fm_weekly_adv20,-0.19792402491331507
2020-02-18,V2_beta_neutral_fm_weekly_adv20,-0.1936746090599395
2020-02-19,V2_beta_neutral_fm_weekly_adv20,-0.19655549380695825
2020-02-20,V2_beta_neutral_fm_weekly_adv20,-0.19408301769885594
2020-02-21,V2_beta_neutral_fm_weekly_adv20,-0.1915575075979582
2020-02-24,V2_beta_neutral_fm_weekly_adv20,-0.1903490668298079
2020-02-25,V2_beta_neutral_fm_weekly_adv20,-0.18656189299834103
2020-02-26,V2_beta_neutral_fm_weekly_adv20,-0.19301891666820004
2020-02-27,V2_beta_neutral_fm_weekly_adv20,-0.17745252132559242
2020-02-28,V2_beta_neutral_fm_weekly_adv20,-0.16891229692235932
2020-03-02,V2_beta_neutral_fm_weekly_adv20,-0.1778100957764217
2020-03-03,V2_beta_neutral_fm_weekly_adv20,-0.18745544849667117
2020-03-04,V2_beta_neutral_fm_weekly_adv20,-0.19792605815775643
2020-03-05,V2_beta_neutral_fm_weekly_adv20,-0.20226190963228075
2020-03-06,V2_beta_neutral_fm_weekly_adv20,-0.21350965086316165
2020-03-09,V2_beta_neutral_fm_weekly_adv20,-0.2518775196404337
2020-03-10,V2_beta_neutral_fm_weekly_adv20,-0.24518333194809627
2020-03-11,V2_beta_neutral_fm_weekly_adv20,-0.2692255944642311
2020-03-12,V2_beta_neutral_fm_weekly_adv20,-0.2918558258517263
2020-03-13,V2_beta_neutral_fm_weekly_adv20,-0.282368504187377
2020-03-16,V2_beta_neutral_fm_weekly_adv20,-0.2769024017245557
2020-03-17,V2_beta_neutral_fm_weekly_adv20,-0.28372831879417015
2020-03-18,V2_beta_neutral_fm_weekly_adv20,-0.29690631551532454
2020-03-19,V2_beta_neutral_fm_weekly_adv20,-0.26443611307259307
2020-03-20,V2_beta_neutral_fm_weekly_adv20,-0.2453519985896273
2020-03-23,V2_beta_neutral_fm_weekly_adv20,-0.19991929237950135
2020-03-24,V2_beta_neutral_fm_weekly_adv20,-0.1783778605619798
2020-03-25,V2_beta_neutral_fm_weekly_adv20,-0.1609571132689126
2020-03-26,V2_beta_neutral_fm_weekly_adv20,-0.1825142046686633
2020-03-27,V2_beta_neutral_fm_weekly_adv20,-0.19077622121500348
2020-03-30,V2_beta_neutral_fm_weekly_adv20,-0.2108522382756718
2020-03-31,V2_beta_neutral_fm_weekly_adv20,-0.20278773157756103
2020-04-01,V2_beta_neutral_fm_weekly_adv20,-0.2270693317943403
2020-04-02,V2_beta_neutral_fm_weekly_adv20,-0.26374001986262996
2020-04-03,V2_beta_neutral_fm_weekly_adv20,-0.2697335325383379
2020-04-06,V2_beta_neutral_fm_weekly_adv20,-0.24620101301872432
2020-04-07,V2_beta_neutral_fm_weekly_adv20,-0.2327003271029352
2020-04-08,V2_beta_neutral_fm_weekly_adv20,-0.20499967379501116
2020-04-09,V2_beta_neutral_fm_weekly_adv20,-0.19078479777050095
2020-04-13,V2_beta_neutral_fm_weekly_adv20,-0.19222394831650347
2020-04-14,V2_beta_neutral_fm_weekly_adv20,-0.1941683642802301
2020-04-15,V2_beta_neutral_fm_weekly_adv20,-0.19664648668680818
2020-04-16,V2_beta_neutral_fm_weekly_adv20,-0.20797324463496036
2020-04-17,V2_beta_neutral_fm_weekly_adv20,-0.19148161592368085
2020-04-20,V2_beta_neutral_fm_weekly_adv20,-0.19082272988873228
2020-04-21,V2_beta_neutral_fm_weekly_adv20,-0.19256496079669438
2020-04-22,V2_beta_neutral_fm_weekly_adv20,-0.20627554616991928
2020-04-23,V2_beta_neutral_fm_weekly_adv20,-0.19673350516079835
2020-04-24,V2_beta_neutral_fm_weekly_adv20,-0.19901341980636023
2020-04-27,V2_beta_neutral_fm_weekly_adv20,-0.19425007526013782
2020-04-28,V2_beta_neutral_fm_weekly_adv20,-0.16680329030785157
2020-04-29,V2_beta_neutral_fm_weekly_adv20,-0.13640468634702063
2020-04-30,V2_beta_neutral_fm_weekly_adv20,-0.14973084336677311
2020-05-01,V2_beta_neutral_fm_weekly_adv20,-0.16456444266521708
2020-05-04,V2_beta_neutral_fm_weekly_adv20,-0.18757272044957496
2020-05-05,V2_beta_neutral_fm_weekly_adv20,-0.210434670219651
2020-05-06,V2_beta_neutral_fm_weekly_adv20,-0.2154961100954187
2020-05-07,V2_beta_neutral_fm_weekly_adv20,-0.20708286553684263
2020-05-08,V2_beta_neutral_fm_weekly_adv20,-0.1836133359221448
2020-05-11,V2_beta_neutral_fm_weekly_adv20,-0.19109488304067446
2020-05-12,V2_beta_neutral_fm_weekly_adv20,-0.196840799617088
2020-05-13,V2_beta_neutral_fm_weekly_adv20,-0.21079490577402993
2020-05-14,V2_beta_neutral_fm_weekly_adv20,-0.19846387509999353
2020-05-15,V2_beta_neutral_fm_weekly_adv20,-0.2012803368338667
2020-05-18,V2_beta_neutral_fm_weekly_adv20,-0.1470946038409493
2020-05-19,V2_beta_neutral_fm_weekly_adv20,-0.15642946065512908
2020-05-20,V2_beta_neutral_fm_weekly_adv20,-0.15259184011550286
2020-05-21,V2_beta_neutral_fm_weekly_adv20,-0.135883990922525
2020-05-22,V2_beta_neutral_fm_weekly_adv20,-0.13813197568858915
2020-05-26,V2_beta_neutral_fm_weekly_adv20,-0.11481127873065178
2020-05-27,V2_beta_neutral_fm_weekly_adv20,-0.10266744257235105
2020-05-28,V2_beta_neutral_fm_weekly_adv20,-0.10561536667684379
2020-05-29,V2_beta_neutral_fm_weekly_adv20,-0.10471341787883992
2020-06-01,V2_beta_neutral_fm_weekly_adv20,-0.08771896832218729
2020-06-02,V2_beta_neutral_fm_weekly_adv20,-0.1114004333165749
2020-06-03,V2_beta_neutral_fm_weekly_adv20,-0.0915534605654661
2020-06-04,V2_beta_neutral_fm_weekly_adv20,-0.04143412040466088
2020-06-05,V2_beta_neutral_fm_weekly_adv20,0.0
2020-06-08,V2_beta_neutral_fm_weekly_adv20,0.0
2020-06-09,V2_beta_neutral_fm_weekly_adv20,-0.03844305785214097
2020-06-10,V2_beta_neutral_fm_weekly_adv20,-0.05943989596992105
2020-06-11,V2_beta_neutral_fm_weekly_adv20,-0.07004080035905902
2020-06-12,V2_beta_neutral_fm_weekly_adv20,-0.06284358211102614
2020-06-15,V2_beta_neutral_fm_weekly_adv20,-0.04780569022064074
2020-06-16,V2_beta_neutral_fm_weekly_adv20,-0.06290441611570496
2020-06-17,V2_beta_neutral_fm_weekly_adv20,-0.07962745705173668
2020-06-18,V2_beta_neutral_fm_weekly_adv20,-0.07047114652021669
2020-06-19,V2_beta_neutral_fm_weekly_adv20,-0.07186287915676581
2020-06-22,V2_beta_neutral_fm_weekly_adv20,-0.07586403107108852
2020-06-23,V2_beta_neutral_fm_weekly_adv20,-0.07094017781276352
2020-06-24,V2_beta_neutral_fm_weekly_adv20,-0.07722886621405245
2020-06-25,V2_beta_neutral_fm_weekly_adv20,-0.08613348979081759
